,raceId,driverId,constructorId,grid,positionOrder,statusId,constructorForm,year,constructorPower
59,21,5,1,6,\N,3,2.273518167203879,2008.0,0.6232802959048005
60,21,9,2,4,4,1,3.0562390832933315,2008.0,3.0562390832933315
61,21,2,2,9,9,1,3.0562390832933315,2008.0,3.0562390832933315
62,21,17,9,7,5,1,1.3043673819053694,2008.0,1.5268514086339717
63,21,14,9,17,12,11,1.3043673819053694,2008.0,1.5268514086339717
64,21,18,11,13,6,1,0.9797621139807148,2008.0,0.9797621139807148
65,21,22,11,11,\N,4,0.9797621139807148,2008.0,0.9797621139807148
66,21,6,3,12,7,1,1.8268815547508408,2008.0,1.8268815547508408
67,21,3,3,15,\N,5,1.8268815547508408,2008.0,1.8268815547508408
68,21,15,7,8,8,1,1.5268514086339717,2008.0,1.3043673819053694
69,21,10,7,14,11,11,1.5268514086339717,2008.0,1.3043673819053694
70,21,21,10,19,10,11,0.7333619496011154,2008.0,1.5268514086339717
71,21,16,10,20,\N,4,0.7333619496011154,2008.0,1.5268514086339717
72,21,11,8,22,13,11,0.6232802959048005,2008.0,0.8505550881170205
73,21,19,8,21,\N,21,0.6232802959048005,2008.0,0.8505550881170205
74,21,4,4,2,\N,5,1.1276580727581926,2008.0,2.273518167203879
75,21,12,4,10,\N,4,1.1276580727581926,2008.0,2.273518167203879
76,21,7,5,16,\N,4,0.8505550881170205,2008.0,1.1276580727581926
77,21,20,5,18,\N,4,0.8505550881170205,2008.0,1.1276580727581926
78,22,13,6,1,1,1,5.000164300340007,2008.0,5.000164300340007
79,22,8,6,4,3,1,5.000164300340007,2008.0,5.000164300340007
80,22,1,1,3,2,1,2.273518167203879,2008.0,0.6232802959048005
81,22,5,1,2,12,11,2.273518167203879,2008.0,0.6232802959048005
82,22,9,2,5,4,1,3.0562390832933315,2008.0,3.0562390832933315
83,22,2,2,9,5,1,3.0562390832933315,2008.0,3.0562390832933315
84,22,4,4,7,6,1,1.1276580727581926,2008.0,2.273518167203879
85,22,12,4,17,15,11,1.1276580727581926,2008.0,2.273518167203879
86,22,17,9,6,7,1,1.5268514086339717,2008.0,1.5268514086339717
87,22,14,9,10,9,1,1.5268514086339717,2008.0,1.5268514086339717
88,22,3,3,11,8,1,1.8268815547508408,2008.0,1.8268815547508408
89,22,6,3,16,\N,4,1.8268815547508408,2008.0,1.8268815547508408
90,22,15,7,8,10,1,1.3043673819053694,2008.0,1.3043673819053694
91,22,10,7,15,13,11,1.3043673819053694,2008.0,1.3043673819053694
92,22,18,11,13,11,11,0.9797621139807148,2008.0,0.9797621139807148
93,22,22,11,12,14,11,0.9797621139807148,2008.0,0.9797621139807148
94,22,16,10,19,16,11,0.7333619496011154,2008.0,1.5268514086339717
95,22,21,10,20,\N,4,0.7333619496011154,2008.0,1.5268514086339717
96,22,20,5,14,17,11,0.8505550881170205,2008.0,1.1276580727581926
97,22,7,5,18,\N,22,0.8505550881170205,2008.0,1.1276580727581926
98,23,1,1,3,1,1,3.0562390832933315,2008.0,0.6232802959048005
99,23,5,1,4,8,1,3.0562390832933315,2008.0,0.6232802959048005
100,23,9,2,5,2,1,2.273518167203879,2008.0,3.0562390832933315
101,23,2,2,12,14,14,2.273518167203879,2008.0,3.0562390832933315
102,23,13,6,1,3,1,5.000164300340007,2008.0,5.000164300340007
103,23,8,6,2,9,1,5.000164300340007,2008.0,5.000164300340007
104,23,17,9,9,4,1,1.5268514086339717,2008.0,1.5268514086339717
105,23,14,9,15,\N,3,1.5268514086339717,2008.0,1.5268514086339717
106,23,20,5,19,5,1,0.9797621139807148,2008.0,1.1276580727581926
107,23,7,5,16,\N,4,0.9797621139807148,2008.0,1.1276580727581926
108,23,22,11,14,6,1,0.8505550881170205,2008.0,0.9797621139807148
109,23,18,11,11,11,11,0.8505550881170205,2008.0,0.9797621139807148
110,23,6,3,13,7,1,1.8268815547508408,2008.0,1.8268815547508408
111,23,3,3,6,\N,3,1.8268815547508408,2008.0,1.8268815547508408
112,23,4,4,7,10,11,1.1276580727581926,2008.0,2.273518167203879
113,23,12,4,17,\N,3,1.1276580727581926,2008.0,2.273518167203879
114,23,10,7,10,12,11,1.3043673819053694,2008.0,1.3043673819053694
115,23,15,7,8,13,11,1.3043673819053694,2008.0,1.3043673819053694
116,23,16,10,18,\N,4,0.7333619496011154,2008.0,1.5268514086339717
117,23,21,10,20,\N,6,0.7333619496011154,2008.0,1.5268514086339717
118,24,9,2,2,1,1,3.0562390832933315,2008.0,3.0562390832933315
119,24,2,2,8,2,1,3.0562390832933315,2008.0,3.0562390832933315
120,24,14,9,13,3,1,1.8268815547508408,2008.0,1.5268514086339717
121,24,17,9,10,12,1,1.8268815547508408,2008.0,1.5268514086339717
122,24,10,7,11,4,1,1.5268514086339717,2008.0,1.3043673819053694
123,24,15,7,14,6,1,1.5268514086339717,2008.0,1.3043673819053694
124,24,13,6,6,5,1,5.000164300340007,2008.0,5.000164300340007
125,24,8,6,3,\N,4,5.000164300340007,2008.0,5.000164300340007
126,24,22,11,9,7,1,0.9797621139807148,2008.0,0.9797621139807148
127,24,18,11,20,11,1,0.9797621139807148,2008.0,0.9797621139807148
128,24,20,5,19,8,1,0.8505550881170205,2008.0,1.1276580727581926
129,24,7,5,18,13,11,0.8505550881170205,2008.0,1.1276580727581926
130,24,5,1,7,9,1,2.273518167203879,2008.0,0.6232802959048005
131,24,1,1,1,\N,4,2.273518167203879,2008.0,0.6232802959048005
132,24,3,3,5,10,1,1.3043673819053694,2008.0,1.8268815547508408
133,24,6,3,12,\N,3,1.3043673819053694,2008.0,1.8268815547508408
134,24,21,10,17,\N,20,0.7333619496011154,2008.0,1.5268514086339717
135,24,16,10,16,\N,6,0.7333619496011154,2008.0,1.5268514086339717
136,24,4,4,4,\N,20,1.1276580727581926,2008.0,2.273518167203879
137,24,12,4,15,\N,23,1.1276580727581926,2008.0,2.273518167203879
138,25,13,6,2,1,1,5.000164300340007,2008.0,5.000164300340007
139,25,8,6,1,2,1,5.000164300340007,2008.0,5.000164300340007
140,25,15,7,4,3,1,1.5268514086339717,2008.0,1.3043673819053694
141,25,10,7,8,11,1,1.5268514086339717,2008.0,1.3043673819053694
142,25,5,1,10,4,1,2.273518167203879,2008.0,0.6232802959048005
143,25,1,1,13,10,1,2.273518167203879,2008.0,0.6232802959048005
144,25,9,2,5,5,1,3.0562390832933315,2008.0,3.0562390832933315
145,25,2,2,11,13,1,3.0562390832933315,2008.0,3.0562390832933315
146,25,17,9,6,6,1,1.8268815547508408,2008.0,1.5268514086339717
147,25,14,9,7,9,1,1.8268815547508408,2008.0,1.5268514086339717
148,25,12,4,9,7,1,1.1276580727581926,2008.0,2.273518167203879
149,25,4,4,3,8,1,1.1276580727581926,2008.0,2.273518167203879
150,25,20,5,12,12,1,0.8505550881170205,2008.0,1.1276580727581926
151,25,7,5,14,17,11,0.8505550881170205,2008.0,1.1276580727581926
152,25,22,11,20,14,11,0.9797621139807148,2008.0,0.9797621139807148
153,25,18,11,16,\N,4,0.9797621139807148,2008.0,0.9797621139807148
154,25,6,3,15,15,11,1.3043673819053694,2008.0,1.8268815547508408
155,25,3,3,19,16,11,1.3043673819053694,2008.0,1.8268815547508408
156,25,21,10,17,18,11,0.7333619496011154,2008.0,1.5268514086339717
157,25,16,10,18,19,11,0.7333619496011154,2008.0,1.5268514086339717
158,26,1,1,4,1,1,2.273518167203879,2008.0,0.6232802959048005
159,26,5,1,1,5,11,2.273518167203879,2008.0,0.6232802959048005
160,26,2,2,5,2,1,3.0562390832933315,2008.0,3.0562390832933315
161,26,9,2,10,\N,20,3.0562390832933315,2008.0,3.0562390832933315
162,26,22,11,16,3,1,0.9797621139807148,2008.0,0.9797621139807148
163,26,18,11,17,\N,20,0.9797621139807148,2008.0,0.9797621139807148
164,26,8,6,3,4,11,5.000164300340007,2008.0,5.000164300340007
165,26,13,6,9,13,12,5.000164300340007,2008.0,5.000164300340007
166,26,4,4,6,6,11,1.1276580727581926,2008.0,2.273518167203879
167,26,12,4,7,\N,20,1.1276580727581926,2008.0,2.273518167203879
168,26,15,7,14,7,11,1.8268815547508408,2008.0,1.3043673819053694
169,26,10,7,12,12,11,1.8268815547508408,2008.0,1.3043673819053694
170,26,6,3,15,8,11,1.3043673819053694,2008.0,1.8268815547508408
171,26,3,3,20,9,11,1.3043673819053694,2008.0,1.8268815547508408
172,26,17,9,2,10,11,1.5268514086339717,2008.0,1.5268514086339717
173,26,14,9,11,\N,4,1.5268514086339717,2008.0,1.5268514086339717
174,26,7,5,13,11,11,0.8505550881170205,2008.0,1.1276580727581926
175,26,20,5,8,\N,4,0.8505550881170205,2008.0,1.1276580727581926
176,26,21,10,19,\N,20,0.7333619496011154,2008.0,1.5268514086339717
177,26,16,10,18,\N,20,0.7333619496011154,2008.0,1.5268514086339717
178,27,1,1,1,1,1,2.273518167203879,2008.0,0.6232802959048005
179,27,5,1,3,5,1,2.273518167203879,2008.0,0.6232802959048005
180,27,12,4,17,2,1,1.3043673819053694,2008.0,2.273518167203879
181,27,4,4,5,11,1,1.3043673819053694,2008.0,2.273518167203879
182,27,13,6,2,3,1,5.000164300340007,2008.0,5.000164300340007
183,27,8,6,6,6,1,5.000164300340007,2008.0,5.000164300340007
184,27,2,2,12,4,1,3.0562390832933315,2008.0,3.0562390832933315
185,27,9,2,7,7,1,3.0562390832933315,2008.0,3.0562390832933315
186,27,20,5,9,8,1,0.8505550881170205,2008.0,1.1276580727581926
187,27,7,5,15,12,1,0.8505550881170205,2008.0,1.1276580727581926
188,27,15,7,4,9,1,1.8268815547508408,2008.0,1.3043673819053694
189,27,10,7,11,\N,22,1.8268815547508408,2008.0,1.3043673819053694
190,27,3,3,13,10,1,1.1276580727581926,2008.0,1.8268815547508408
191,27,6,3,16,14,1,1.1276580727581926,2008.0,1.8268815547508408
192,27,14,9,10,13,1,1.5268514086339717,2008.0,1.5268514086339717
193,27,17,9,8,\N,5,1.5268514086339717,2008.0,1.5268514086339717
194,27,16,10,19,15,1,0.7333619496011154,2008.0,1.5268514086339717
195,27,21,10,20,16,1,0.7333619496011154,2008.0,1.5268514086339717
196,27,18,11,14,17,11,0.9797621139807148,2008.0,0.9797621139807148
197,27,22,11,18,\N,4,0.9797621139807148,2008.0,0.9797621139807148
198,28,5,1,2,1,1,3.0562390832933315,2008.0,0.6232802959048005
199,28,1,1,1,5,1,3.0562390832933315,2008.0,0.6232802959048005
200,28,10,7,5,2,1,1.8268815547508408,2008.0,1.3043673819053694
201,28,15,7,9,7,1,1.8268815547508408,2008.0,1.3043673819053694
202,28,8,6,6,3,1,5.000164300340007,2008.0,5.000164300340007
203,28,13,6,3,17,5,5.000164300340007,2008.0,5.000164300340007
204,28,4,4,7,4,1,1.5268514086339717,2008.0,2.273518167203879
205,28,12,4,10,6,1,1.5268514086339717,2008.0,2.273518167203879
206,28,9,2,4,8,1,2.273518167203879,2008.0,3.0562390832933315
207,28,2,2,15,10,1,2.273518167203879,2008.0,3.0562390832933315
208,28,17,9,8,9,1,1.3043673819053694,2008.0,1.5268514086339717
209,28,14,9,13,11,1,1.3043673819053694,2008.0,1.5268514086339717
210,28,18,11,12,12,11,0.9797621139807148,2008.0,0.9797621139807148
211,28,22,11,17,16,12,0.9797621139807148,2008.0,0.9797621139807148
212,28,6,3,16,13,11,1.1276580727581926,2008.0,1.8268815547508408
213,28,3,3,14,14,11,1.1276580727581926,2008.0,1.8268815547508408
214,28,21,10,18,15,11,0.7333619496011154,2008.0,1.5268514086339717
215,28,16,10,20,\N,23,0.7333619496011154,2008.0,1.5268514086339717
216,28,7,5,19,18,13,0.8505550881170205,2008.0,1.1276580727581926
217,28,20,5,11,\N,25,0.8505550881170205,2008.0,1.1276580727581926
218,29,13,6,1,1,1,5.000164300340007,2008.0,5.000164300340007
219,29,8,6,4,\N,5,5.000164300340007,2008.0,5.000164300340007
220,29,1,1,2,2,1,3.0562390832933315,2008.0,0.6232802959048005
221,29,5,1,5,4,1,3.0562390832933315,2008.0,0.6232802959048005
222,29,9,2,3,3,1,2.273518167203879,2008.0,3.0562390832933315
223,29,2,2,8,9,1,2.273518167203879,2008.0,3.0562390832933315
224,29,15,7,7,5,1,1.8268815547508408,2008.0,1.3043673819053694
225,29,10,7,13,7,1,1.8268815547508408,2008.0,1.3043673819053694
226,29,20,5,6,6,1,0.8505550881170205,2008.0,1.1276580727581926
227,29,7,5,10,10,1,0.8505550881170205,2008.0,1.1276580727581926
228,29,3,3,9,8,1,1.1276580727581926,2008.0,1.8268815547508408
229,29,6,3,11,15,11,1.1276580727581926,2008.0,1.8268815547508408
230,29,12,4,15,11,1,1.5268514086339717,2008.0,2.273518167203879
231,29,4,4,12,\N,4,1.5268514086339717,2008.0,2.273518167203879
232,29,17,9,14,12,11,1.3043673819053694,2008.0,1.5268514086339717
233,29,14,9,17,17,11,1.3043673819053694,2008.0,1.5268514086339717
234,29,18,11,16,13,11,0.9797621139807148,2008.0,0.9797621139807148
235,29,22,11,19,16,11,0.9797621139807148,2008.0,0.9797621139807148
236,29,21,10,18,14,11,0.7333619496011154,2008.0,1.5268514086339717
237,29,16,10,20,\N,3,0.7333619496011154,2008.0,1.5268514086339717
238,30,13,6,2,1,1,5.000164300340007,2008.0,5.000164300340007
239,30,8,6,4,18,20,5.000164300340007,2008.0,5.000164300340007
240,30,2,2,5,2,1,2.273518167203879,2008.0,3.0562390832933315
241,30,9,2,8,6,1,2.273518167203879,2008.0,3.0562390832933315
242,30,1,1,1,3,1,3.0562390832933315,2008.0,0.6232802959048005
243,30,5,1,3,10,6,3.0562390832933315,2008.0,0.6232802959048005
244,30,4,4,6,4,1,1.5268514086339717,2008.0,2.273518167203879
245,30,12,4,12,\N,20,1.5268514086339717,2008.0,2.273518167203879
246,30,20,5,10,5,1,0.9797621139807148,2008.0,1.1276580727581926
247,30,7,5,9,7,1,0.9797621139807148,2008.0,1.1276580727581926
248,30,17,9,7,8,1,1.3043673819053694,2008.0,1.5268514086339717
249,30,14,9,14,11,11,1.3043673819053694,2008.0,1.5268514086339717
250,30,10,7,13,9,1,1.8268815547508408,2008.0,1.3043673819053694
251,30,15,7,11,16,11,1.8268815547508408,2008.0,1.3043673819053694
252,30,3,3,15,12,11,1.1276580727581926,2008.0,1.8268815547508408
253,30,6,3,19,14,11,1.1276580727581926,2008.0,1.8268815547508408
254,30,16,10,18,13,11,0.7333619496011154,2008.0,1.5268514086339717
255,30,21,10,20,17,11,0.7333619496011154,2008.0,1.5268514086339717
256,30,18,11,17,15,11,0.8505550881170205,2008.0,0.9797621139807148
257,30,22,11,16,\N,6,0.8505550881170205,2008.0,0.9797621139807148
258,31,20,5,1,1,1,1.3043673819053694,2008.0,1.1276580727581926
259,31,7,5,4,18,11,1.3043673819053694,2008.0,1.1276580727581926
260,31,5,1,2,2,1,3.0562390832933315,2008.0,0.6232802959048005
261,31,1,1,15,7,1,3.0562390832933315,2008.0,0.6232802959048005
262,31,9,2,11,3,1,2.273518167203879,2008.0,3.0562390832933315
263,31,2,2,10,5,1,2.273518167203879,2008.0,3.0562390832933315
264,31,4,4,8,4,1,1.5268514086339717,2008.0,2.273518167203879
265,31,12,4,17,10,1,1.5268514086339717,2008.0,2.273518167203879
266,31,13,6,6,6,1,5.000164300340007,2008.0,5.000164300340007
267,31,8,6,14,9,1,5.000164300340007,2008.0,5.000164300340007
268,31,17,9,3,8,1,1.1276580727581926,2008.0,1.5268514086339717
269,31,14,9,13,16,11,1.1276580727581926,2008.0,1.5268514086339717
270,31,10,7,9,11,1,1.8268815547508408,2008.0,1.3043673819053694
271,31,15,7,7,13,1,1.8268815547508408,2008.0,1.3043673819053694
272,31,6,3,18,12,1,0.9797621139807148,2008.0,1.8268815547508408
273,31,3,3,5,14,1,0.9797621139807148,2008.0,1.8268815547508408
274,31,18,11,19,15,1,0.8505550881170205,2008.0,0.9797621139807148
275,31,22,11,16,17,11,0.8505550881170205,2008.0,0.9797621139807148
276,31,16,10,20,19,12,0.7333619496011154,2008.0,1.5268514086339717
277,31,21,10,12,\N,3,0.7333619496011154,2008.0,1.5268514086339717
278,32,4,4,15,1,1,1.8268815547508408,2008.0,2.273518167203879
279,32,12,4,16,\N,3,1.8268815547508408,2008.0,2.273518167203879
280,32,3,3,8,2,1,0.9797621139807148,2008.0,1.8268815547508408
281,32,6,3,10,8,1,0.9797621139807148,2008.0,1.8268815547508408
282,32,1,1,2,3,1,5.000164300340007,2008.0,0.6232802959048005
283,32,5,1,5,10,1,5.000164300340007,2008.0,0.6232802959048005
284,32,10,7,7,4,1,1.5268514086339717,2008.0,1.3043673819053694
285,32,15,7,11,\N,9,1.5268514086339717,2008.0,1.3043673819053694
286,32,20,5,6,5,1,1.3043673819053694,2008.0,1.1276580727581926
287,32,7,5,17,12,1,1.3043673819053694,2008.0,1.1276580727581926
288,32,2,2,9,6,1,2.273518167203879,2008.0,3.0562390832933315
289,32,9,2,4,11,1,2.273518167203879,2008.0,3.0562390832933315
290,32,14,9,14,7,1,1.1276580727581926,2008.0,1.5268514086339717
291,32,17,9,13,\N,7,1.1276580727581926,2008.0,1.5268514086339717
292,32,18,11,12,9,1,0.8505550881170205,2008.0,0.9797621139807148
293,32,22,11,18,\N,26,0.8505550881170205,2008.0,0.9797621139807148
294,32,13,6,1,13,1,3.0562390832933315,2008.0,5.000164300340007
295,32,8,6,3,15,3,3.0562390832933315,2008.0,5.000164300340007
296,32,21,10,20,14,1,0.7333619496011154,2008.0,1.5268514086339717
297,32,16,10,19,\N,3,0.7333619496011154,2008.0,1.5268514086339717
298,33,4,4,4,1,1,1.8268815547508408,2008.0,2.273518167203879
299,33,12,4,12,4,1,1.8268815547508408,2008.0,2.273518167203879
300,33,9,2,6,2,1,2.273518167203879,2008.0,3.0562390832933315
301,33,2,2,16,9,1,2.273518167203879,2008.0,3.0562390832933315
302,33,8,6,2,3,1,5.000164300340007,2008.0,5.000164300340007
303,33,13,6,5,7,1,5.000164300340007,2008.0,5.000164300340007
304,33,15,7,7,5,1,1.5268514086339717,2008.0,1.3043673819053694
305,33,10,7,8,\N,28,1.5268514086339717,2008.0,1.3043673819053694
306,33,20,5,9,6,1,1.3043673819053694,2008.0,1.1276580727581926
307,33,7,5,10,10,1,1.3043673819053694,2008.0,1.1276580727581926
308,33,17,9,13,8,1,1.1276580727581926,2008.0,1.5268514086339717
309,33,14,9,11,\N,4,1.1276580727581926,2008.0,1.5268514086339717
310,33,3,3,15,11,1,0.9797621139807148,2008.0,1.8268815547508408
311,33,6,3,14,15,11,0.9797621139807148,2008.0,1.8268815547508408
312,33,1,1,1,12,1,3.0562390832933315,2008.0,0.6232802959048005
313,33,5,1,3,\N,5,3.0562390832933315,2008.0,0.6232802959048005
314,33,22,11,17,13,11,0.8505550881170205,2008.0,0.9797621139807148
315,33,18,11,18,14,11,0.8505550881170205,2008.0,0.9797621139807148
316,33,21,10,20,\N,6,0.7333619496011154,2008.0,1.5268514086339717
317,33,16,10,19,\N,27,0.7333619496011154,2008.0,1.5268514086339717
318,34,1,1,1,1,1,3.0562390832933315,2008.0,0.6232802959048005
319,34,5,1,5,\N,9,3.0562390832933315,2008.0,0.6232802959048005
320,34,13,6,3,2,1,5.000164300340007,2008.0,5.000164300340007
321,34,8,6,2,3,1,5.000164300340007,2008.0,5.000164300340007
322,34,4,4,4,4,1,1.8268815547508408,2008.0,2.273518167203879
323,34,12,4,10,8,1,1.8268815547508408,2008.0,2.273518167203879
324,34,2,2,9,5,1,2.273518167203879,2008.0,3.0562390832933315
325,34,9,2,11,6,1,2.273518167203879,2008.0,3.0562390832933315
326,34,10,7,12,7,1,1.5268514086339717,2008.0,1.3043673819053694
327,34,15,7,7,\N,4,1.5268514086339717,2008.0,1.3043673819053694
328,34,20,5,6,9,1,1.3043673819053694,2008.0,1.1276580727581926
329,34,7,5,8,13,1,1.3043673819053694,2008.0,1.1276580727581926
330,34,14,9,15,10,1,1.1276580727581926,2008.0,1.5268514086339717
331,34,17,9,16,14,1,1.1276580727581926,2008.0,1.5268514086339717
332,34,22,11,13,11,1,0.8505550881170205,2008.0,0.9797621139807148
333,34,18,11,18,16,11,0.8505550881170205,2008.0,0.9797621139807148
334,34,6,3,17,12,1,0.9797621139807148,2008.0,1.8268815547508408
335,34,3,3,14,15,11,0.9797621139807148,2008.0,1.8268815547508408
336,34,21,10,20,17,11,0.7333619496011154,2008.0,1.5268514086339717
337,34,16,10,19,\N,5,0.7333619496011154,2008.0,1.5268514086339717
338,35,13,6,1,1,1,5.000164300340007,2008.0,5.000164300340007
339,35,8,6,3,3,1,5.000164300340007,2008.0,5.000164300340007
340,35,4,4,6,2,1,1.8268815547508408,2008.0,2.273518167203879
341,35,12,4,11,\N,3,1.8268815547508408,2008.0,2.273518167203879
342,35,20,5,7,4,1,1.3043673819053694,2008.0,1.1276580727581926
343,35,7,5,9,14,11,1.3043673819053694,2008.0,1.1276580727581926
344,35,1,1,4,5,1,3.0562390832933315,2008.0,0.6232802959048005
345,35,5,1,5,7,1,3.0562390832933315,2008.0,0.6232802959048005
346,35,10,7,10,6,1,1.5268514086339717,2008.0,1.3043673819053694
347,35,15,7,2,8,1,1.5268514086339717,2008.0,1.3043673819053694
348,35,17,9,12,9,1,1.1276580727581926,2008.0,1.5268514086339717
349,35,14,9,14,\N,4,1.1276580727581926,2008.0,1.5268514086339717
350,35,2,2,8,10,11,2.273518167203879,2008.0,3.0562390832933315
351,35,9,2,13,11,11,2.273518167203879,2008.0,3.0562390832933315
352,35,3,3,18,12,11,0.9797621139807148,2008.0,1.8268815547508408
353,35,6,3,16,17,12,0.9797621139807148,2008.0,1.8268815547508408
354,35,18,11,17,13,11,0.8505550881170205,2008.0,0.9797621139807148
355,35,22,11,15,15,11,0.8505550881170205,2008.0,0.9797621139807148
356,35,16,10,20,16,12,0.7333619496011154,2008.0,1.5268514086339717
357,35,21,10,19,18,12,0.7333619496011154,2008.0,1.5268514086339717
358,36,8,6,1,1,1,5.000164300340007,2007.0,3.0562390832933315
359,36,13,6,22,6,1,5.000164300340007,2007.0,3.0562390832933315
360,36,4,1,2,2,1,0.6232802959048005,2007.0,2.273518167203879
361,36,1,1,4,3,1,0.6232802959048005,2007.0,2.273518167203879
362,36,2,2,3,4,1,3.0562390832933315,2007.0,1.5268514086339717
363,36,9,2,5,\N,6,3.0562390832933315,2007.0,1.5268514086339717
364,36,21,4,6,5,1,2.273518167203879,2007.0,5.000164300340007
365,36,5,4,13,10,11,2.273518167203879,2007.0,5.000164300340007
366,36,3,3,12,7,11,1.8268815547508408,2007.0,0.9797621139807148
367,36,25,3,15,\N,4,1.8268815547508408,2007.0,0.9797621139807148
368,36,23,7,9,8,11,1.5268514086339717,2007.0,1.3043673819053694
369,36,15,7,8,9,11,1.5268514086339717,2007.0,1.3043673819053694
370,36,22,11,16,11,11,1.3043673819053694,2007.0,1.8268815547508408
371,36,18,11,14,15,11,1.3043673819053694,2007.0,1.8268815547508408
372,36,11,8,10,12,11,1.1276580727581926,2007.0,0.6232802959048005
373,36,19,8,11,16,12,1.1276580727581926,2007.0,0.6232802959048005
374,36,17,9,7,13,11,0.9797621139807148,2007.0,1.1276580727581926
375,36,14,9,18,\N,4,0.9797621139807148,2007.0,1.1276580727581926
376,36,24,5,19,14,11,0.8505550881170205,2007.0,0.8505550881170205
377,36,26,5,17,\N,29,0.8505550881170205,2007.0,0.8505550881170205
378,36,16,12,20,17,12,0.7333619496011154,2007.0,1.5268514086339717
379,36,27,12,21,\N,3,0.7333619496011154,2007.0,1.5268514086339717
380,37,4,1,2,1,1,0.6232802959048005,2007.0,2.273518167203879
381,37,1,1,4,2,1,0.6232802959048005,2007.0,2.273518167203879
382,37,8,6,3,3,1,5.000164300340007,2007.0,3.0562390832933315
383,37,13,6,1,5,1,5.000164300340007,2007.0,3.0562390832933315
384,37,2,2,5,4,1,3.0562390832933315,2007.0,1.5268514086339717
385,37,9,2,7,18,11,3.0562390832933315,2007.0,1.5268514086339717
386,37,21,4,12,6,1,2.273518167203879,2007.0,5.000164300340007
387,37,5,4,11,8,1,2.273518167203879,2007.0,5.000164300340007
388,37,15,7,8,7,1,1.8268815547508408,2007.0,1.3043673819053694
389,37,23,7,9,15,11,1.8268815547508408,2007.0,1.3043673819053694
390,37,25,3,19,9,1,1.5268514086339717,2007.0,0.9797621139807148
391,37,3,3,6,\N,9,1.5268514086339717,2007.0,0.9797621139807148
392,37,17,9,10,10,1,1.3043673819053694,2007.0,1.1276580727581926
393,37,14,9,13,\N,23,1.3043673819053694,2007.0,1.1276580727581926
394,37,22,11,22,11,11,1.1276580727581926,2007.0,1.8268815547508408
395,37,18,11,15,12,11,1.1276580727581926,2007.0,1.8268815547508408
396,37,11,8,14,13,11,0.9797621139807148,2007.0,0.6232802959048005
397,37,19,8,18,16,11,0.9797621139807148,2007.0,0.6232802959048005
398,37,26,5,17,14,11,0.8505550881170205,2007.0,0.8505550881170205
399,37,24,5,16,17,11,0.8505550881170205,2007.0,0.8505550881170205
400,37,27,12,20,\N,5,0.7333619496011154,2007.0,1.5268514086339717
401,37,16,12,21,\N,4,0.7333619496011154,2007.0,1.5268514086339717
402,38,13,6,1,1,1,5.000164300340007,2007.0,3.0562390832933315
403,38,8,6,3,3,1,5.000164300340007,2007.0,3.0562390832933315
404,38,1,1,2,2,1,0.6232802959048005,2007.0,2.273518167203879
405,38,4,1,4,5,1,0.6232802959048005,2007.0,2.273518167203879
406,38,2,2,5,4,1,3.0562390832933315,2007.0,1.5268514086339717
407,38,9,2,6,6,1,3.0562390832933315,2007.0,1.5268514086339717
408,38,15,7,9,7,1,1.8268815547508408,2007.0,1.3043673819053694
409,38,23,7,14,12,11,1.8268815547508408,2007.0,1.3043673819053694
410,38,21,4,7,8,1,2.273518167203879,2007.0,5.000164300340007
411,38,5,4,12,9,1,2.273518167203879,2007.0,5.000164300340007
412,38,3,3,10,10,1,1.5268514086339717,2007.0,0.9797621139807148
413,38,25,3,11,11,11,1.5268514086339717,2007.0,0.9797621139807148
414,38,22,11,15,13,11,1.1276580727581926,2007.0,1.8268815547508408
415,38,18,11,16,\N,4,1.1276580727581926,2007.0,1.8268815547508408
416,38,27,12,22,14,12,0.7333619496011154,2007.0,1.5268514086339717
417,38,16,12,20,15,14,0.7333619496011154,2007.0,1.5268514086339717
418,38,19,8,13,16,5,0.9797621139807148,2007.0,0.6232802959048005
419,38,11,8,17,\N,5,0.9797621139807148,2007.0,0.6232802959048005
420,38,17,9,8,\N,6,1.3043673819053694,2007.0,1.1276580727581926
421,38,14,9,21,\N,30,1.3043673819053694,2007.0,1.1276580727581926
422,38,24,5,18,\N,9,0.8505550881170205,2007.0,0.8505550881170205
423,38,26,5,19,\N,4,0.8505550881170205,2007.0,0.8505550881170205
424,39,13,6,1,1,1,5.000164300340007,2007.0,3.0562390832933315
425,39,8,6,3,\N,22,5.000164300340007,2007.0,3.0562390832933315
426,39,1,1,4,2,1,0.6232802959048005,2007.0,2.273518167203879
427,39,4,1,2,3,1,0.6232802959048005,2007.0,2.273518167203879
428,39,9,2,5,4,1,3.0562390832933315,2007.0,1.5268514086339717
429,39,2,2,7,\N,6,3.0562390832933315,2007.0,1.5268514086339717
430,39,14,9,9,5,1,1.3043673819053694,2007.0,1.1276580727581926
431,39,17,9,19,\N,9,1.3043673819053694,2007.0,1.1276580727581926
432,39,3,3,11,6,1,1.8268815547508408,2007.0,0.9797621139807148
433,39,25,3,18,\N,4,1.8268815547508408,2007.0,0.9797621139807148
434,39,5,4,8,7,1,2.273518167203879,2007.0,5.000164300340007
435,39,21,4,10,9,11,2.273518167203879,2007.0,5.000164300340007
436,39,11,8,13,8,11,1.1276580727581926,2007.0,0.6232802959048005
437,39,19,8,15,11,11,1.1276580727581926,2007.0,0.6232802959048005
